DRUG_ID,DRUG_NAME,drug_key,canonical_smiles,smiles,inchikey,pubchem_cid,has_ChEMBL,has_DRKG,has_PrimeKG
1205,YM-155,BRD-K76703230-004-04-1,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,COCCn1c2c(C(=O)c3ccccc3C2=O)[n+](Cc2cnccn2)c1C,OTSOOHRUMBRSHZ-UHFFFAOYSA-N,,0,0,0
1206,GS-9973,BRD-K76719364-001-02-5,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,C1CN(CCO1)c1ccc(Nc2nc(cn3ccnc23)-c2ccc3cn[nH]c3c2)cc1,XSMSNFMDVXXHGJ-UHFFFAOYSA-N,,1,0,0
1207,RS-17053,BRD-K76840893-003-02-5,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,XLZHXAXXJVKTFM-UHFFFAOYSA-N,,0,0,0
1208,CP-724714,BRD-K76908866-001-07-6,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,LLVZBTWPGQVVLW-SNAWJCMRSA-N,,1,0,0
1209,tryptanthrin,BRD-K76973696-001-12-6,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,VQQVWGVXDIPORV-UHFFFAOYSA-N,,0,0,0
1210,WYE-354,BRD-K77008974-001-03-2,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1,IMXHGCRIEAKIBU-UHFFFAOYSA-N,,0,0,0
1211,gamma-aminobutyric-acid,BRD-K77245796-003-01-6,NCCCC(=O)O,NCCCC(O)=O,BTCSSZJGUNDROE-UHFFFAOYSA-N,,0,0,1
1212,triamcinolone,BRD-K77554836-001-11-6,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,GFNANZIMVAIWHM-OBYCQNJPSA-N,,1,0,1
1213,vandetanib,BRD-K77625799-001-07-7,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,,1,0,1
1214,AEG3482,BRD-K77634909-001-03-5,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1,NS(=O)(=O)c1nn2cc(nc2s1)-c1ccccc1,MQUYTXDAVCOCMX-UHFFFAOYSA-N,,0,0,0
1215,CUDC-907,BRD-K77638923-001-02-0,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,COc1ccc(cn1)-c1nc(N2CCOCC2)c2sc(CN(C)c3ncc(cn3)C(=O)NO)cc2n1,JOWXJLIFIIOYMS-UHFFFAOYSA-N,,1,0,0
1216,SB-200646,BRD-K77677632-003-02-6,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12,OJZZJTLBYXHUSJ-UHFFFAOYSA-N,,0,0,0
1217,dequalinium,BRD-K77685957-300-09-1,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc12,PCSWXVJAIHCTMO-UHFFFAOYSA-P,,1,0,1
1218,3-deazaneplanocin-A,BRD-K77791657-003-01-7,Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,OMKHWTRUYNAGFG-IEBDPFPHSA-N,,0,0,0
1219,brefeldin-a,BRD-K77841042-001-14-1,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1,KQNZDYYTLMIZCT-KQPMLPITSA-N,,0,0,1
1220,entinostat,BRD-K77908580-001-09-6,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,INVTYAOGFAGBOE-UHFFFAOYSA-N,,1,0,0
1221,NVP-BVU972,BRD-K77943374-001-02-8,Cn1cc(-c2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cn1,Cn1cc(cn1)-c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,RNCNPRCUHHDYPC-UHFFFAOYSA-N,,0,0,0
1222,mebendazole,BRD-K77987382-001-13-2,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,OPXLLQIJSORQAM-UHFFFAOYSA-N,,1,0,1
1223,LY2090314,BRD-K78055238-001-01-8,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1,HRJWTAWVFDCTGO-UHFFFAOYSA-N,,1,0,0
1224,GW-788388,BRD-K78086729-001-02-7,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,O=C(NC1CCOCC1)c1ccc(cc1)-c1cc(ccn1)-c1c[nH]nc1-c1ccccn1,SAGZIBJAQGBRQA-UHFFFAOYSA-N,,0,0,0
1225,oxiperomide,BRD-K78096648-001-05-7,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1,NVDBBGBUTKLRSN-UHFFFAOYSA-N,,0,0,0
1226,menadione,BRD-K78126613-001-28-5,CC1=CC(=O)c2ccccc2C1=O,CC1=CC(=O)c2ccccc2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,,0,0,1
1227,A-674563,BRD-K78177893-001-02-4,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,BPNUQXPIQBZCMR-IBGZPJMESA-N,,0,0,1
1228,PF-4981517,BRD-K78318619-001-02-7,Cc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@H](N6CCCCC6)C5)c34)cnn2C)cc1,Cc1ccc(cc1)-c1c(cnn1C)-c1nn(C)c2ncnc(N3CC[C@@H](C3)N3CCCCC3)c12,WDWIMDKOXZZYHH-FQEVSTJZSA-N,,0,0,0
1229,crizotinib,BRD-K78431006-001-10-2,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,KTEIFNKAUNYNJU-GFCCVEGCSA-N,,1,0,1
1231,SCS,BRD-K78496197-001-03-9,O=C(N/N=C/c1ccccc1O)c1ccccc1O,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,OMCYEZUIYGPHDJ-OQLLNIDSSA-N,,0,0,0
1232,dolastatin-10,BRD-K78567475-001-01-4,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,OFDNQWIFNXBECV-VFSYNPLYSA-N,,1,0,0
1233,ixazomib,BRD-K78659596-001-03-9,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,MXAYKZJJDUDWDS-LBPRGKRZSA-N,,1,0,1
1234,pentagastrin,BRD-K78789465-001-01-6,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NEYNJQRKHLUJRU-DZUOILHNSA-N,,0,0,1
1235,SB-590885,BRD-K78809024-001-05-7,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N/O)c1)-c1ccncc1,MLSAQOINCGAULQ-QFMPWRQOSA-N,,0,0,0
1236,suxibuzone,BRD-K78815826-001-14-6,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,ONWXNHPOAGOMTG-UHFFFAOYSA-N,,0,0,0
1237,oxaliplatin,BRD-K78960041-001-05-7,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,DWAFYCQODLXJNR-BNTLRKBRSA-L,,1,0,1
1238,albendazole,BRD-K79131256-001-17-9,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,HXHWSAZORRCQMX-UHFFFAOYSA-N,,1,0,1
1239,nimorazole,BRD-K79145628-001-05-5,O=[N+]([O-])c1cncn1CCN1CCOCC1,[O-][N+](=O)c1cncn1CCN1CCOCC1,MDJFHRLTPRPZLY-UHFFFAOYSA-N,,0,0,0
1240,PF-573228,BRD-K79239947-001-06-8,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1,HESLKTSGTIBHJU-UHFFFAOYSA-N,,0,0,0
1241,decitabine,BRD-K79254416-001-21-8,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,XAUDJQYHKZQPEU-KVQBGUIXSA-N,,1,0,1
1243,NVP-BHG712,BRD-K79259477-001-04-9,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,Cc1ccc(cc1Nc1nc(nc2n(C)ncc12)-c1cccnc1)C(=O)Nc1cccc(c1)C(F)(F)F,ZCCPLJOKGAACRT-UHFFFAOYSA-N,,0,0,0
1244,erythritol,BRD-K79315489-001-07-8,OC[C@@H](O)[C@@H](O)CO,OC[C@H](O)[C@H](O)CO,UNXHWFMMPAWVPI-ZXZARUISSA-N,,0,0,0
1245,RI-1,BRD-K79555887-001-01-0,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1,ClC1=C(N2CCOCC2)C(=O)N(C1=O)c1ccc(Cl)c(Cl)c1,MWSUIZKGNWELRF-UHFFFAOYSA-N,,0,0,0
1246,CGM097,BRD-K79584249-001-01-3,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1ccc(cc1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1,CLRSLRWKONPSRQ-IIPSPAQQSA-N,,0,0,0
1247,inosine,BRD-K79612754-001-19-1,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12,UGQMRVRMYYASKQ-KQYNXXCUSA-N,,0,0,1
1248,xilobam,BRD-K79633074-001-01-8,Cc1cccc(C)c1NC(=O)/N=C1/CCCN1C,CN1CCC\C1=N\C(=O)Nc1c(C)cccc1C,PAXRPWSXCPTPCA-QINSGFPZSA-N,,0,0,0
1249,Ro-10-5824,BRD-K79684402-300-02-8,Cc1ncc(CN2CC=C(c3ccccc3)CC2)c(N)n1,Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1,KABDATZAOUSYES-UHFFFAOYSA-N,,0,0,0
1250,rubitecan,BRD-K79821389-001-03-5,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cccc([N+]([O-])=O)c4cc3Cn1c2=O,VHXNKPBCCMUMSW-FQEVSTJZSA-N,,1,0,1
1251,GW-583340,BRD-K79930101-300-03-7,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,MNNXRVSQOABRRP-UHFFFAOYSA-N,,0,0,0
1252,IEM1754,BRD-K80060353-303-03-9,NCCCCCNCC12CC3CC(CC(C3)C1)C2,NCCCCCNCC12CC3CC(CC(C3)C1)C2,UWWMQHVWAYFCDT-UHFFFAOYSA-N,,0,0,0
1253,uracil,BRD-K80129304-001-08-1,Oc1ccnc(O)n1,Oc1ccnc(O)n1,ISAKRJDGNUQOIC-UHFFFAOYSA-N,,0,0,1
1254,TAK-285,BRD-K80343549-001-02-6,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,ZYQXEVJIFYIBHZ-UHFFFAOYSA-N,,1,0,0
1255,triciribine,BRD-K80431395-001-07-3,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,Cn1nc(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,HOGVTUZUJGHKPL-HTVVRFAVSA-N,,1,0,0
1256,repsox,BRD-K80480517-001-02-4,Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1,Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1,LBPKYPYHDKKRFS-UHFFFAOYSA-N,,0,0,0
1257,erteberel,BRD-K80608265-001-01-6,Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1,Oc1ccc(cc1)[C@@H]1Oc2ccc(O)cc2[C@@H]2CCC[C@H]12,XIESSJVMWNJCGZ-VKJFTORMSA-N,,1,0,1
1258,SGI-1776,BRD-K80700417-001-04-2,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,MHXGEROHKGDZGO-UHFFFAOYSA-N,,1,0,0
1259,RS-16566,BRD-K80725821-300-02-9,CC(C)n1cnc2c(C(=O)N[C@H]3CN4CCC3CC4)cc(Cl)cc21,CC(C)n1cnc2c(cc(Cl)cc12)C(=O)N[C@H]1CN2CCC1CC2,OGXMGJGFLBSEJW-HNNXBMFYSA-N,,0,0,0
1260,INC-280,BRD-K81016934-001-02-0,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,CNC(=O)c1ccc(cc1F)-c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,LIOLIMKSCNQPLV-UHFFFAOYSA-N,,1,0,0
1261,azilsartan,BRD-K81074237-001-02-3,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,CCOc1nc2cccc(C(O)=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nc(=O)o[nH]1,KGSXMPPBFPAXLY-UHFFFAOYSA-N,,1,0,0
1262,NSC-632839,BRD-K81197548-003-01-4,Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2=O)cc1,Cc1ccc(cc1)\C=C1/CNC\C(C1=O)=C/c1ccc(C)cc1,PKCYYPHSCUSQDK-AYKLPDECSA-N,,0,0,0
1263,SCH-58261,BRD-K81225797-001-02-3,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,0,0,0
1264,tideglusib,BRD-K81330143-001-04-8,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,PMJIHLSCWIDGMD-UHFFFAOYSA-N,,1,0,1
1265,maxacalcitol,BRD-K81332461-001-01-4,[2H]C([2H])([2H])C(O)(CCO[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)C3=C)CCC[C@]12C)C([2H])([2H])[2H],[2H]C([2H])([2H])C(O)(CCO[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C)C([2H])([2H])[2H],DTXXSJZBSTYZKE-OXMAATCFSA-N,,0,0,1
1266,JTE-607,BRD-K81405859-300-01-4,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,IPSSXIMJJXSJQB-FQEVSTJZSA-N,,0,0,0
1267,vorinostat,BRD-K81418486-001-44-2,O=C(CCCCCCC(=O)Nc1ccccc1)NO,ONC(=O)CCCCCCC(=O)Nc1ccccc1,WAEXFXRVDQXREF-UHFFFAOYSA-N,,1,0,1
1269,CX-4945,BRD-K81458380-001-04-9,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,OC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc21,MUOKSQABCJCOPU-UHFFFAOYSA-N,,1,0,0
1270,tanespimycin,BRD-K81473043-001-14-6,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,AYUNIORJHRXIBJ-TXHRRWQRSA-N,,1,0,1
1272,nilotinib,BRD-K81528515-001-13-8,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F,HHZIURLSWUIHRB-UHFFFAOYSA-N,,0,0,1
1273,AC-264613,BRD-K81548480-001-01-2,C/C(=N\NC(=O)[C@@H]1C(=O)NC[C@H]1c1ccccc1)c1cccc(Br)c1,C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1,RQKXQCSEZPQBNZ-QSBCOWLBSA-N,,0,0,0
1274,gastrodin,BRD-K81613478-001-01-8,OCc1ccc(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,OC[C@@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O,PUQSUZTXKPLAPR-OBPIAQAESA-N,,0,0,0
1275,captamine,BRD-K81645907-001-01-1,CN(C)CCS,CN(C)CCS,DENMGZODXQRYAR-UHFFFAOYSA-N,,0,0,0
1276,VTP-27999,BRD-K81694556-003-01-9,CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1,CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1,NXWASIVXQMMPLM-ZXMXYHOLSA-N,,0,0,0
1277,WZ8040,BRD-K81728688-001-04-4,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Sc3cccc(NC(=O)C=C)c3)n2)cc1,KIISCIGBPUVZBF-UHFFFAOYSA-N,,0,0,0
1278,PP-121,BRD-K81801188-001-02-8,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,C1CCC(C1)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc12,NVRXTLZYXZNATH-UHFFFAOYSA-N,,0,0,1
1279,estrone,BRD-K81839095-001-30-1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,DNXHEGUUPJUMQT-CBZIJGRNSA-N,,1,0,1
1280,triclabendazole,BRD-K81916719-001-13-9,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,,1,0,1
1281,SB-239063,BRD-K82091397-001-03-0,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1,ZQUSFAUAYSEREK-WKILWMFISA-N,,0,0,0
1282,amfenac,BRD-K82122102-323-01-1,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,Nc1c(CC(O)=O)cccc1C(=O)c1ccccc1,SOYCMDCMZDHQFP-UHFFFAOYSA-N,,0,0,0
1283,elesclomol,BRD-K82135108-001-04-3,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,BKJIXTWSNXCKJH-UHFFFAOYSA-N,,0,0,0
1284,pyritinol,BRD-K82181219-001-04-3,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,SIXLXDIJGIWWFU-UHFFFAOYSA-N,,0,0,0
1285,MEK162,BRD-K82244583-001-01-3,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO,ACWZRVQXLIRSDF-UHFFFAOYSA-N,,1,0,0
1286,navitoclax,BRD-K82746043-001-15-1,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1,JLYAXFNOILIKPP-KXQOOQHDSA-N,,1,0,1
1288,batimastat,BRD-K82818427-001-02-2,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,XFILPEOLDIKJHX-QYZOEREBSA-N,,0,0,1
1290,PD-407824,BRD-K82823804-001-04-1,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21,Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1,IAUZTOZLTFSMIE-UHFFFAOYSA-N,,0,0,0
1291,repaglinide,BRD-K82846253-001-15-4,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O,FAEKWTJYAYMJKF-QHCPKHFHSA-N,,1,0,1
1292,navarixin,BRD-K82850175-001-01-1,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,RXIUEIPPLAFSDF-CYBMUJFWSA-N,,1,0,0
1293,daclatasvir,BRD-K82861010-001-02-5,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1ncc([nH]1)-c1ccc(cc1)-c1ccc(cc1)-c1cnc([nH]1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,FKRSSPOQAMALKA-CUPIEXAXSA-N,,0,0,1
1294,ACY-1215,BRD-K82928847-001-04-7,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1,QGZYDVAGYRLSKP-UHFFFAOYSA-N,,1,0,0
1295,doxercalciferol,BRD-K82928892-001-02-5,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CC(C)[C@H](C)\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1\C[C@@H](O)C[C@H](O)C1=C,HKXBNHCUPKIYDM-ZKVKAWQFSA-N,,1,0,1
