cancer_type,target_gene,n_cells,mean_delta_auc,frac_sensitising
Other Sarcomas,ID1,3,0.0002617465894824515,0.8521139063591893
Other Sarcomas,MYOF,3,0.0002604970650281757,0.9895833333333334
Other Sarcomas,ERRFI1,3,0.00026001276273746043,0.8953601793617517
Other Sarcomas,FOSL1,3,0.00025511844917976606,0.949685534591195
Other Sarcomas,WWTR1,3,0.00025274581760944176,0.9289686699277895
Other Sarcomas,NT5E,3,0.00024973799008876085,0.958253261122758
Other Sarcomas,MET,3,0.0002479447575751692,0.8766087235033776
Other Sarcomas,DKK1,3,0.00024658980934570235,0.7466806429070579
Other Sarcomas,PLAU,3,0.00024649608531035483,0.8908179012345679
Other Sarcomas,FAM20C,3,0.00024641179576671374,0.9479530631260191
Other Sarcomas,THBS1,3,0.0002451086523554598,0.8931982296762171
Other Sarcomas,CCN1,3,0.00024374946466802308,0.9433962264150942
Other Sarcomas,TNFRSF12A,3,0.00023922805848997086,0.9646590379687864
Other Sarcomas,IFITM3,3,0.00023790289803097645,0.8024691358024691
Other Sarcomas,KIRREL1,3,0.0002373209378371636,0.9749592359655254
Other Sarcomas,LOXL2,3,0.00023331110423896462,0.9215656300955043
Other Sarcomas,AXL,3,0.00023048402605733523,0.9937106918238993
Other Sarcomas,YAP1,3,0.00022915235119095692,0.9085648148148149
Other Sarcomas,BEX3,3,0.00022645866314026838,0.7646604938271605
Other Sarcomas,PHLDA2,3,0.00022516652582756555,0.750822559981365
Other Sarcomas,COL18A1,3,0.00022440647686986873,0.9625771604938271
Other Sarcomas,FSTL1,3,0.000223157272557728,0.9022318308874913
Other Sarcomas,EGFR,3,0.00022229584768259278,0.7988586070347076
Other Sarcomas,TGFBI,3,0.00021921066218055785,0.9665880503144654
Other Sarcomas,FAT1,3,0.00021553015297589204,0.8376135569531796
Other Sarcomas,GPX8,3,0.00021547779033426195,0.9310141509433962
Other Sarcomas,RND3,3,0.00021333667973522097,0.69916142557652
Other Sarcomas,CNN3,3,0.00021118861089538163,0.7507861635220126
Other Sarcomas,LGALS1,3,0.0002100602820670853,0.7799761239226649
Other Sarcomas,TIMP2,3,0.00020956800532682487,0.6496913580246914
Other Sarcomas,TGFB2,3,0.0002062837447738275,0.8980316794782204
Other Sarcomas,HTRA1,3,0.0002036692943268766,0.9440586419753086
Other Sarcomas,TIMP1,3,0.00020306588461001715,0.7707896575821104
Other Sarcomas,BCAM,3,0.00019586431638648114,0.8381158280922433
Other Sarcomas,PEG10,3,0.00019561229661727944,0.7950588166783135
Other Sarcomas,LAMB3,3,0.00019101830548606813,0.8469892848823667
Other Sarcomas,F3,3,0.0001904572854982689,0.9007322967621709
Other Sarcomas,ABCC3,3,0.00018822831043507904,0.7528680409969718
Other Sarcomas,CD68,3,0.0001871720426909936,0.6670961448870254
Other Sarcomas,LTBR,3,0.00018618914327817038,0.7287808641975309
Other Sarcomas,COL4A1,3,0.000185320762587556,0.7426042394595854
Other Sarcomas,PERP,3,0.00018272854504175484,0.7923509201024924
Other Sarcomas,BASP1,3,0.00018232554915205887,0.7314378057302585
Other Sarcomas,AMOTL2,3,0.0001805916520728109,0.7437834847426043
Other Sarcomas,MYEOV,3,0.0001765899360179901,0.8854530631260191
Other Sarcomas,EVA1A,3,0.0001756427858102446,0.8391058117866294
Other Sarcomas,SEMA3C,3,0.0001752060949608373,0.7153651292802236
Other Sarcomas,MLPH,3,0.0001734712568577379,0.812216107617051
Other Sarcomas,RAC2,3,0.00017259802552871406,0.8156956091311437
Other Sarcomas,CYBA,3,0.00017166944720277874,0.6629979035639413
Other Sarcomas,CCN2,3,0.00017117956061459458,0.7310883997204751
Other Sarcomas,SRPX,3,0.00017095840303227305,0.7444167831353367
Other Sarcomas,EHD2,3,0.0001707072563779851,0.839338749126485
Other Sarcomas,DYRK1B,3,0.0001683245888367916,0.6807739343116701
Other Sarcomas,CD9,3,0.00016824941364272186,0.6306996855345912
Other Sarcomas,LGALS3,3,0.0001676569227129221,0.6918530165385511
Other Sarcomas,VIM,3,0.0001656249223742634,0.6619060097833683
Other Sarcomas,PMEPA1,3,0.00016325621011977395,0.63741119263918
Other Sarcomas,ARHGAP29,3,0.0001620337352505885,0.7484567901234568
Other Sarcomas,CCDC80,3,0.0001605023984060002,0.7486606102958304
Other Sarcomas,AKR1C2,3,0.00016024646174628288,0.8040851385977171
Other Sarcomas,SNAI2,3,0.00015994681840917716,0.9084847426042395
Other Sarcomas,CDCP1,3,0.00015871062350925058,0.7966820987654321
Other Sarcomas,STC2,3,0.00015793322381796315,0.6294767645003494
Other Sarcomas,MGST1,3,0.00015651633414866714,0.6361445958537154
Other Sarcomas,PIM2,3,0.00015627708974837637,0.7639471232238528
Other Sarcomas,MRC2,3,0.00015552796442837766,0.7246826228744467
Other Sarcomas,BACE2,3,0.00015540264575975016,0.6798713021197297
Other Sarcomas,FN1,3,0.0001524214264160643,0.7639980782669462
Other Sarcomas,PDLIM4,3,0.00015075052942847833,0.7227608898206382
Other Sarcomas,CAV1,3,0.00014975781474883357,0.727077509899837
Other Sarcomas,PMP22,3,0.0001496055774623528,0.6346305031446541
Other Sarcomas,MSN,3,0.000146523627336137,0.5995224784532961
Other Sarcomas,IER3,3,0.0001464907472836785,0.6549033310039599
Other Sarcomas,GPRC5A,3,0.00014534829824697226,0.6778549382716049
Other Sarcomas,CXCL8,3,0.0001431236754190953,0.5613280340088517
Other Sarcomas,FGFR1,3,0.00014216366010562828,0.5501543209876544
Other Sarcomas,LAMB2,3,0.00014213390871494388,0.5771604938271605
Other Sarcomas,CDC42EP1,3,0.0001396448448455582,0.7807040531097135
Other Sarcomas,AKR1C1,3,0.00013864068023394793,0.5999155602143024
Other Sarcomas,KRT8,3,0.00013808874912986843,0.6354166666666666
Other Sarcomas,SERPINE1,3,0.0001376780285985054,0.5928910435592826
Other Sarcomas,RBP1,3,0.0001371274896276494,0.6454984859072909
Other Sarcomas,PLEK2,3,0.00013673715390420207,0.6640679594689028
Other Sarcomas,CALD1,3,0.0001364087414306899,0.5928619263918006
Other Sarcomas,CAV2,3,0.0001356703505734913,0.7446278825995808
Other Sarcomas,ANXA3,3,0.00013470570411300287,0.6364576054041463
Other Sarcomas,DSG2,3,0.00013467524119429677,0.4888117283950617
Other Sarcomas,SLPI,3,0.00013465590260845298,0.5933641975308642
Other Sarcomas,CDH2,3,0.00013438425473092744,0.7556924062427207
Other Sarcomas,FBN1,3,0.00013407645262001702,0.6779932448171442
Other Sarcomas,S100A10,3,0.00013231642272633812,0.45250262054507334
Other Sarcomas,TSPAN1,3,0.00013133873774980506,0.7021896109946425
Other Sarcomas,IFI27,3,0.0001307506196705314,0.6661425576519916
Other Sarcomas,COL12A1,3,0.00013073591981083155,0.6436713836477987
Other Sarcomas,SCNN1A,3,0.00012926985800731927,0.6014660493827161
Other Sarcomas,ITGA5,3,0.00012817936688710083,0.6859640694153272
Other Sarcomas,PLAT,3,0.0001275409473843562,0.5842723619846261
Other Sarcomas,NNMT,3,0.00012551993616701415,0.6314567318891218
Other Sarcomas,PLAC8,3,0.00012495888707538447,0.6757585022129047
Other Sarcomas,ICAM1,3,0.00012260421741909036,0.6260846144887026
Other Sarcomas,ROCK2,3,0.00012153063895918119,0.48825122292103423
Other Sarcomas,PDLIM1,3,0.0001214299457690989,0.5822778360121127
Other Sarcomas,SELENOM,3,0.00012124894207469576,0.6068745632424878
Other Sarcomas,MMP14,3,0.0001210721869332095,0.6500771604938271
Other Sarcomas,G0S2,3,0.00012004803769135226,0.5388423014209178
Other Sarcomas,LINC03061,3,0.00011999746857327409,0.5118434078732821
Other Sarcomas,S100A2,3,0.00011988504896483694,0.5426275331935709
Other Sarcomas,TM4SF1,3,0.00011923082125993763,0.5917845911949685
Other Sarcomas,EPHA2,3,0.00011658161747618578,0.5156140810621942
Other Sarcomas,COL6A3,3,0.00011487302496486033,0.6225614372233869
Other Sarcomas,PLK2,3,0.00011242952314205468,0.5108898206382483
Other Sarcomas,TUBA4A,3,0.00010989095001908329,0.5877227463312369
Other Sarcomas,DKK3,3,0.00010966986459000812,0.5845708129513161
Other Sarcomas,ANKRD1,3,0.00010957434036148091,0.484225774516655
Other Sarcomas,LY6K,3,0.00010842394840437919,0.5070099580712788
Other Sarcomas,GAS6,3,0.00010666921358885399,0.48377445842068484
Other Sarcomas,TIMP3,3,0.00010613446890298898,0.5449787444677382
Other Sarcomas,BMP4,3,0.00010575776104815304,0.5530733170277196
Other Sarcomas,ITGB4,3,0.00010553598379677472,0.6124213836477987
Other Sarcomas,OSMR,3,0.00010501152670864637,0.49665152573957605
Other Sarcomas,GSTP1,3,0.00010398385832862307,0.5305511879804333
Other Sarcomas,TINAGL1,3,0.00010275097884004936,0.4842767295597484
Other Sarcomas,LSR,3,0.00010260714043397456,0.4963676333566271
Other Sarcomas,MISP,3,0.00010197952481879231,0.5346348707197763
Other Sarcomas,C15orf48,3,0.00010102293163072318,0.4254454926624738
Other Sarcomas,CD44,3,0.00010006113128232148,0.3697443512695085
Other Sarcomas,ALDH1A3,3,9.752980713528814e-05,0.5186713836477987
Other Sarcomas,TNC,3,9.685483261516008e-05,0.5573753785231772
Other Sarcomas,KRT7,3,9.64622037524047e-05,0.4583333333333333
Other Sarcomas,CDH3,3,9.427560386635984e-05,0.4483679827626368
Other Sarcomas,ALDH3A1,3,9.381280688103288e-05,0.48969252271139063
Other Sarcomas,CCND1,3,9.23684431957857e-05,0.5164439203354297
Other Sarcomas,MT1E,3,9.162056934049663e-05,0.5255066387141859
Other Sarcomas,GPX3,3,9.127640563140933e-05,0.5243346727230375
Other Sarcomas,GAL,3,9.09417103684973e-05,0.44667190775681337
Other Sarcomas,ROCK1,3,9.022606051682185e-05,0.5551260773351968
Other Sarcomas,UCA1,3,9.009686255012639e-05,0.4215073957605404
Other Sarcomas,SPOCK1,3,8.990365313366055e-05,0.4287648497554158
Other Sarcomas,TGM2,3,8.844461626722477e-05,0.4405281854181225
Other Sarcomas,FKBP10,3,8.769777559791692e-05,0.5228496971814581
Other Sarcomas,MICAL2,3,8.686207002028823e-05,0.5821759259259259
Other Sarcomas,IFI44,3,8.62757539531837e-05,0.5268169112508735
Other Sarcomas,COL1A1,3,8.612924314851018e-05,0.4691794782203587
Other Sarcomas,MMP2,3,8.608526695752516e-05,0.4934413580246913
Other Sarcomas,PCSK1N,3,8.588953945339502e-05,0.35397012578616355
Other Sarcomas,FLNC,3,8.52856355777476e-05,0.45126514092709064
Other Sarcomas,MACROH2A2,3,8.077409196024139e-05,0.4996069182389937
Other Sarcomas,C19orf33,3,7.822230448558305e-05,0.2865638830654554
Other Sarcomas,CAVIN3,3,7.81639476675385e-05,0.2544185301653855
Other Sarcomas,CST6,3,7.669301097242472e-05,0.37406097134870714
Other Sarcomas,BEX4,3,7.643145727342926e-05,0.3906504775215467
Other Sarcomas,GSTM3,3,7.536467940857013e-05,0.3563067784765898
Other Sarcomas,LGALS3BP,3,7.466824172297493e-05,0.48243506871651526
Other Sarcomas,GPRC5C,3,7.451428852315682e-05,0.2858213952946657
Other Sarcomas,SFN,3,7.391941047292978e-05,0.3206382483112043
Other Sarcomas,LEF1,3,7.368645431900707e-05,0.27544112508735147
Other Sarcomas,IGFBP3,3,7.318780080822762e-05,0.38256318425343583
Other Sarcomas,TMEM98,3,7.310782287580271e-05,0.48899371069182385
Other Sarcomas,KYNU,3,7.257780695605713e-05,0.345679012345679
Other Sarcomas,TFPI,3,6.98189845328064e-05,0.3658499301187981
Other Sarcomas,LAMC2,3,6.793736489877726e-05,0.37853773584905664
Other Sarcomas,KRT80,3,6.74090594354008e-05,0.43671383647798745
Other Sarcomas,SERPINE2,3,6.681709055555984e-05,0.446606394129979
Other Sarcomas,TNNT1,3,6.675424810964614e-05,0.3197283368273934
Other Sarcomas,MST1R,3,6.659690052401857e-05,0.35200471698113206
Other Sarcomas,SULF2,3,6.64949669347455e-05,0.36331673654786867
Other Sarcomas,IGFBP5,3,6.585030147713648e-05,0.3595533426508269
Other Sarcomas,AKAP12,3,6.481396606735264e-05,0.3411003377591428
Other Sarcomas,CD70,3,6.404603724755968e-05,0.3491730724435127
Other Sarcomas,DMKN,3,6.38543982252789e-05,0.345679012345679
Other Sarcomas,MYL9,3,6.280656937936631e-05,0.26258589564407175
Other Sarcomas,LIMCH1,3,6.237760195896651e-05,0.3713457954810156
Other Sarcomas,NRP2,3,6.177004070195835e-05,0.33931691125087354
Other Sarcomas,AKR1B10,3,6.16577214411033e-05,0.30934078732820874
Other Sarcomas,COL3A1,3,6.019030843162909e-05,0.18632075471698115
Other Sarcomas,CXCL1,3,5.915757113446792e-05,0.18098503377591427
Other Sarcomas,LAMA4,3,5.7807241925426446e-05,0.3017776030747729
Other Sarcomas,ITGA4,3,5.740292165986224e-05,0.24344135802469136
Other Sarcomas,TNS4,3,5.727989385680606e-05,0.18376572327044025
Other Sarcomas,VCAN,3,5.700095425709151e-05,0.3311349871884463
Other Sarcomas,P3H2,3,5.699255295136633e-05,0.3533222688096902
Other Sarcomas,S100A16,3,5.6959809929442905e-05,0.23276263685068718
Other Sarcomas,COL6A1,3,5.681749947446709e-05,0.21069910319124155
Other Sarcomas,TP53I11,3,5.5784067929683566e-05,0.39364226648031675
Other Sarcomas,APOE,3,5.52217735882247e-05,0.28059486373165615
Other Sarcomas,SFRP1,3,5.5144474269278966e-05,0.3616352201257862
Other Sarcomas,BCL2L1,3,5.4826203268021345e-05,0.4544389121826229
Other Sarcomas,CPA4,3,5.408606860631456e-05,0.3527908805031446
Other Sarcomas,TSTD1,3,5.335822788765654e-05,0.3290312718378756
Other Sarcomas,NMU,3,5.254918687569443e-05,0.2792117982762637
Other Sarcomas,IGFBP2,3,5.2331762465958796e-05,0.4324336128581412
Other Sarcomas,UGT1A6,3,5.1777538222571216e-05,0.16066125087351502
Other Sarcomas,MYH14,3,5.171050846305055e-05,0.17940542744001864
Other Sarcomas,CCL2,3,5.149515042527734e-05,0.3186728395061728
Other Sarcomas,SLFN11,3,4.910466608028704e-05,0.3669418238993711
Other Sarcomas,TCEAL9,3,4.823388492998978e-05,0.368048276263685
Other Sarcomas,CPE,3,4.7902403215024e-05,0.236169345446075
Other Sarcomas,NID1,3,4.788310373745238e-05,0.35401380153738643
Other Sarcomas,COL6A2,3,4.7850359502869345e-05,0.3628945376193804
Other Sarcomas,ANXA8,3,4.774023364007007e-05,0.054208886559515494
Other Sarcomas,DSP,3,4.645916972852623e-05,0.42256289308176104
Other Sarcomas,SCG2,3,4.5466335601910636e-05,0.24862421383647795
Other Sarcomas,SPARC,3,4.523955170062285e-05,0.2140475774516655
Other Sarcomas,HMGA2,3,4.522478472305617e-05,0.2935228860936408
Other Sarcomas,CDKN2A,3,4.452699007136592e-05,0.4129323899371069
Other Sarcomas,COL5A1,3,4.417495119923842e-05,0.20841340554390866
Other Sarcomas,CLDN4,3,4.389332389109768e-05,0.09163172606568833
Other Sarcomas,SNCA,3,4.382536765964081e-05,0.16157844164919635
Other Sarcomas,AKR1C3,3,4.3056822808769844e-05,0.41113440484509667
Other Sarcomas,RGS4,3,4.201885462862265e-05,0.11477987421383647
Other Sarcomas,EFEMP1,3,4.1802818789922945e-05,0.31041812252504075
Other Sarcomas,TRBC2,3,4.005480347283689e-05,0.19052818541812253
Other Sarcomas,TFPI2,3,3.956267907293901e-05,0.32677469135802467
Other Sarcomas,BRD3,3,3.955091718429079e-05,0.4487465059399021
Other Sarcomas,TACSTD2,3,3.892859422194306e-05,0.13404088050314464
Other Sarcomas,EDIL3,3,3.867067486377588e-05,0.3290895061728395
Other Sarcomas,TUBA1A,3,3.808031495585359e-05,0.3166346377824365
Other Sarcomas,BGN,3,3.722640758496709e-05,0.17476851851851852
Other Sarcomas,FST,3,3.6096529735611206e-05,0.16882861635220126
Other Sarcomas,CDK2,3,3.605173090666843e-05,0.41992051013277426
Other Sarcomas,RAMP1,3,3.600393514110086e-05,0.20483927323549966
Other Sarcomas,DPYSL3,3,3.479252952350483e-05,0.2606132075471698
Other Sarcomas,KRT17,3,3.474492950772401e-05,0.13117283950617284
Other Sarcomas,TNFAIP2,3,3.470819986735781e-05,0.37433758443978576
Other Sarcomas,ANXA8L1,3,3.413529005532231e-05,0.06918238993710692
Other Sarcomas,FHL1,3,3.381644116492074e-05,0.3164744933612858
Other Sarcomas,COL1A2,3,3.329365517856786e-05,0.05810330771022595
Other Sarcomas,SAA1,3,3.3275620808126405e-05,0.15448113207547168
Other Sarcomas,CLDN3,3,3.3158987207571045e-05,0.10865071045888657
Other Sarcomas,LYZ,3,3.308529267087579e-05,0.012345679012345678
Other Sarcomas,CDA,3,3.305688361857998e-05,0.25157232704402516
Other Sarcomas,AKR1B1,3,3.2500363886356354e-05,0.34312398089913815
Other Sarcomas,JUP,3,3.090783987621156e-05,0.3432040531097135
Other Sarcomas,SNRPN,3,3.087950850992153e-05,0.43196773817843
Other Sarcomas,LAMA3,3,3.048850279204392e-05,0.21037881434894012
Other Sarcomas,KRT13,3,3.0286418526278187e-05,0.048036047053342655
Other Sarcomas,ADIRF,3,3.006343952923392e-05,0.1988993710691824
Other Sarcomas,MALL,3,2.9742153553039923e-05,0.18156009783368274
Other Sarcomas,GPX2,3,2.965110585743484e-05,0.13836477987421383
Other Sarcomas,MME,3,2.8269838367123157e-05,0.34953703703703703
Other Sarcomas,EPCAM,3,2.781792166691351e-05,0.24724842767295596
Other Sarcomas,LOXL1,3,2.7754528370375436e-05,0.29500786163522014
Other Sarcomas,APLP1,3,2.7326055487719714e-05,0.16949831120428605
Other Sarcomas,SPINT1,3,2.6887656228306394e-05,0.32272012578616355
Other Sarcomas,IGF2,3,2.588043025752995e-05,0.12519654088050314
Other Sarcomas,APOL1,3,2.557839616201818e-05,0.14001717912881437
Other Sarcomas,PRSS22,3,2.512288544191203e-05,0.0625
Other Sarcomas,IFITM1,3,2.372188919252949e-05,0.237545131609597
Other Sarcomas,IL32,3,2.3693909497524146e-05,0.33896750524109015
Other Sarcomas,BEX2,3,2.2941579421361286e-05,0.3119904495690659
Other Sarcomas,SNCG,3,2.1541420816599082e-05,0.2451665501979967
Other Sarcomas,TSPAN8,3,2.1032044060120825e-05,0.012345679012345678
Other Sarcomas,MAGEA4,3,1.9185736164217815e-05,0.03726997437689261
Other Sarcomas,AGR2,3,1.8345246796040254e-05,0.22641509433962262
Other Sarcomas,CKMT1A,3,1.81182476808317e-05,0.30601415094339623
Other Sarcomas,HOXA9,3,1.7997621398535557e-05,0.21450617283950615
Other Sarcomas,PRAME,3,1.746158553335893e-05,0.12905456557186115
Other Sarcomas,BMP7,3,1.6171000728112023e-05,0.05821977638015374
Other Sarcomas,MTOR,3,1.61438523112641e-05,0.5009827044025158
Other Sarcomas,JCHAIN,3,1.504502112463039e-05,0.006172839506172839
Other Sarcomas,IL18,3,1.4385548032199344e-05,0.2744511413929653
Other Sarcomas,PLIN2,3,1.3119730283506215e-05,0.4639675052410901
Other Sarcomas,COL17A1,3,1.2690618405031273e-05,0.03753930817610063
Other Sarcomas,LCN2,3,1.2413577981836474e-05,0.031213603540647564
Other Sarcomas,L1CAM,3,1.22087163466252e-05,0.18314698346144886
Other Sarcomas,MT1L,3,1.2203954914487744e-05,0.04780310971348708
Other Sarcomas,FXYD3,3,1.2121624422434252e-05,0.031330072210575356
Other Sarcomas,SERPINA1,3,1.1292546029532483e-05,0.16340554390868856
Other Sarcomas,XIST,3,1.1003098431198547e-05,0.054208886559515494
Other Sarcomas,ELF3,3,9.430897080164868e-06,0.029168122525040762
Other Sarcomas,TRIM29,3,9.307332068904847e-06,0.037619380386675984
Other Sarcomas,PXDN,3,8.174192771548405e-06,0.3576388888888889
Other Sarcomas,WFDC2,3,7.320311851799488e-06,0.018867924528301886
Other Sarcomas,SDC1,3,7.1707436291035265e-06,0.1864590612625204
Other Sarcomas,GDF15,3,6.530233198039544e-06,0.22508298392732354
Other Sarcomas,GMFG,3,6.212810149008874e-06,0.010416666666666666
Other Sarcomas,H1-0,3,5.7301949709653854e-06,0.3101415094339623
Other Sarcomas,GABRE,3,3.0094476339096823e-06,0.28714622641509435
Other Sarcomas,KRT81,3,2.6820707716979086e-06,0.14406446540880502
Other Sarcomas,KRT19,3,2.4787793032980212e-06,0.06702044025157232
Other Sarcomas,ANPEP,3,2.435218145061905e-06,0.1705246913580247
Other Sarcomas,PKP3,3,2.1795446324783065e-06,0.20754716981132074
Other Sarcomas,AMIGO2,3,2.167582958160589e-06,0.3186728395061728
Other Sarcomas,AREG,3,1.7764153502260645e-06,0.2576286978802702
Other Sarcomas,CSTA,3,1.1441394841919343e-06,0.03773584905660377
Other Sarcomas,LOX,3,1.0787731904808122e-06,0.22696832052177962
Other Sarcomas,XAGE1B,3,2.684767726653566e-07,0.012462147682273467
Other Sarcomas,PLAAT4,3,-4.4522433502910036e-07,0.13719281388306545
Other Sarcomas,XAGE1A,3,-1.0862592413711052e-06,0.024924295364546933
Other Sarcomas,MPZL2,3,-1.2432404522163172e-06,0.20538522012578617
Other Sarcomas,PTGES,3,-1.4409039674016337e-06,0.2452830188679245
Other Sarcomas,GTSF1,3,-1.9329921390938884e-06,0.006289308176100628
Other Sarcomas,CD48,3,-2.1248832429895024e-06,0.0
Other Sarcomas,IGLC2,3,-2.1670178587858877e-06,0.010416666666666666
Other Sarcomas,S100P,3,-2.244106629708161e-06,0.05019799673887724
Other Sarcomas,MAGED4B,3,-3.1144809327088296e-06,0.16820987654320987
Other Sarcomas,EPS8L2,3,-3.222623490728438e-06,0.3248820754716981
Other Sarcomas,KRT5,3,-3.6605846768604047e-06,0.006289308176100628
Other Sarcomas,ST14,3,-4.301900238109131e-06,0.043828616352201255
Other Sarcomas,PTPN7,3,-4.774206445290474e-06,0.0
Other Sarcomas,RAB34,3,-5.202050184986244e-06,0.3442158746797112
Other Sarcomas,RNVU1-7,3,-5.528452068877717e-06,0.29145556720242255
Other Sarcomas,RHOD,3,-6.487787080307801e-06,0.31446540880503143
Other Sarcomas,CORO1A,3,-6.925773050170392e-06,0.10003930817610063
Other Sarcomas,SLC2A3,3,-6.927201563181977e-06,0.251929012345679
Other Sarcomas,CHGA,3,-7.474579736784411e-06,0.0
Other Sarcomas,MGP,3,-8.99935518342924e-06,0.03545743070114139
Other Sarcomas,LUM,3,-9.03301285385775e-06,0.09988644304682041
Other Sarcomas,MEG3,3,-9.300304858091598e-06,0.024691358024691357
Other Sarcomas,CLDN1,3,-9.362474277925989e-06,0.07091486140228279
Other Sarcomas,MIR205HG,3,-9.542206195571149e-06,0.012578616352201257
Other Sarcomas,PRSS3,3,-9.815289862065887e-06,0.018518518518518517
Other Sarcomas,AQP3,3,-9.937781821160266e-06,0.13608636151875145
Other Sarcomas,ATP2A3,3,-1.0738388709796709e-05,0.05008152806894945
Other Sarcomas,FBLN1,3,-1.0894788526153812e-05,0.23840408805031446
Other Sarcomas,MSLN,3,-1.197090205096174e-05,0.012345679012345678
Other Sarcomas,MAP1B,3,-1.2209871783852577e-05,0.2962962962962963
Other Sarcomas,MMP1,3,-1.2340528580049673e-05,0.033179012345679014
Other Sarcomas,CLEC11A,3,-1.2370668628136627e-05,0.21450617283950615
Other Sarcomas,IFI16,3,-1.2468648492358625e-05,0.22658251805264384
Other Sarcomas,ADGRG1,3,-1.2861646003633117e-05,0.14525826927556487
Other Sarcomas,LAPTM5,3,-1.2931604942423292e-05,0.022995283018867923
Other Sarcomas,MCAM,3,-1.3407301291105492e-05,0.10027952480782669
Other Sarcomas,CD37,3,-1.44182546743347e-05,0.03753930817610063
Other Sarcomas,FGFBP1,3,-1.4498619445172759e-05,0.016589506172839507
Other Sarcomas,CKMT1B,3,-1.493351737735793e-05,0.18238993710691823
Other Sarcomas,CLDN7,3,-1.577159370450924e-05,0.0440251572327044
Other Sarcomas,APP,3,-1.6449943662640482e-05,0.19372379454926625
Other Sarcomas,CRABP2,3,-1.7016880368222093e-05,0.19521604938271606
Other Sarcomas,KRT6A,3,-1.7556975459835183e-05,0.0
Other Sarcomas,PRSS8,3,-1.779977840972909e-05,0.052083333333333336
Other Sarcomas,IL2RG,3,-1.969116783584468e-05,0.006172839506172839
Other Sarcomas,CRIP2,3,-1.976825054346894e-05,0.20264092709061263
Other Sarcomas,SPP1,3,-1.977492775040446e-05,0.03753930817610063
Other Sarcomas,MAL2,3,-2.0481727915466763e-05,0.041666666666666664
Other Sarcomas,TMPRSS4,3,-2.1047433013639722e-05,0.010416666666666666
Other Sarcomas,ESRP1,3,-2.1103571953062783e-05,0.02712264150943396
Other Sarcomas,LAD1,3,-2.13903537466346e-05,0.0
Other Sarcomas,SERPINB5,3,-2.162595167950106e-05,0.006289308176100628
Other Sarcomas,GPNMB,3,-2.211424968360613e-05,0.2659343699044957
Other Sarcomas,COL5A2,3,-2.2164391045483473e-05,0.024924295364546933
Other Sarcomas,S100A14,3,-2.2320925002835185e-05,0.0
Other Sarcomas,SRGN,3,-2.2924490622244775e-05,0.13541666666666666
Other Sarcomas,KRT14,3,-2.3181770908801507e-05,0.006289308176100628
Other Sarcomas,IGHM,3,-2.432714063616004e-05,0.0
Other Sarcomas,PLBD1,3,-2.4658289476064965e-05,0.09089651758676916
Other Sarcomas,CLU,3,-2.495310885327247e-05,0.1798785814116003
Other Sarcomas,PYCARD,3,-2.5232072099849272e-05,0.07507861635220126
Other Sarcomas,EPB41L3,3,-2.541672226167672e-05,0.022878814348940135
Other Sarcomas,GJA1,3,-2.574120965922096e-05,0.016705974842767295
Other Sarcomas,TPD52L1,3,-2.6339518626627978e-05,0.1307943163289075
Other Sarcomas,IRF6,3,-2.7040795885113766e-05,0.012578616352201257
Other Sarcomas,CDH11,3,-2.7056555457723636e-05,0.0
Other Sarcomas,CEACAM6,3,-2.7381694053474348e-05,0.028935185185185185
Other Sarcomas,RPL36A-HNRNPH2,3,-2.8489875451972086e-05,0.10051246214768228
Other Sarcomas,PTPRC,3,-2.9349737208879862e-05,0.0
Other Sarcomas,SMIM22,3,-2.989107815665193e-05,0.018867924528301886
Other Sarcomas,S100A11,3,-3.0344529174423467e-05,0.15598066620079198
Other Sarcomas,IGFBP7,3,-3.047295407062241e-05,0.05401234567901234
Other Sarcomas,MFAP2,3,-3.057677107184039e-05,0.24344135802469136
Other Sarcomas,CRMP1,3,-3.0921169430560745e-05,0.010416666666666666
Other Sarcomas,ERBB3,3,-3.232405894474747e-05,0.025040764034474725
Other Sarcomas,MZB1,3,-3.3343099403282395e-05,0.0
Other Sarcomas,QPCT,3,-3.3439120064334325e-05,0.0520469368739809
Other Sarcomas,UCHL1,3,-3.41410323017044e-05,0.09552614721639878
Other Sarcomas,IL1B,3,-3.4296313666951996e-05,0.03545743070114139
Other Sarcomas,KLK6,3,-3.437279762389759e-05,0.0332954810156068
Other Sarcomas,BEX1,3,-3.57481791676643e-05,0.006289308176100628
Other Sarcomas,MFNG,3,-3.5790161443098136e-05,0.02712264150943396
Other Sarcomas,PDZK1IP1,3,-3.583048358753634e-05,0.006289308176100628
Other Sarcomas,KRT15,3,-3.6712851094004385e-05,0.04371214768227347
Other Sarcomas,LDOC1,3,-3.741541543907564e-05,0.08549528301886793
Other Sarcomas,NUPR1,3,-3.877329800161533e-05,0.09139878872583275
Other Sarcomas,KIF1A,3,-3.91738273416801e-05,0.0
Other Sarcomas,GRB7,3,-3.948067327049406e-05,0.006289308176100628
Other Sarcomas,HLA-DRA,3,-4.0824275856721215e-05,0.016589506172839507
Other Sarcomas,KCNMA1,3,-4.098950497185191e-05,0.09529320987654322
Other Sarcomas,TRIM22,3,-4.111404026237627e-05,0.15625
Other Sarcomas,TFF3,3,-4.1417805732635316e-05,0.0
Other Sarcomas,THY1,3,-4.2048953067327e-05,0.03125
Other Sarcomas,NRN1,3,-4.217452957770244e-05,0.016589506172839507
