gene_name,DRUG_NAME,drug_family,n_cells,mean_delta_auc,abs_mean_delta,std_delta_auc,is_known_target,is_family_drug
MAP4K1,Erlotinib,EGFR_inhibitors,185,-0.001308441162109375,0.0013416290748864412,0.0013612429611384869,False,True
MAP4K1,Venetoclax,BCL2_inhibitors,186,0.0006852404912933707,0.0010696795070543885,0.0019546004477888346,False,True
MAP4K1,Alpelisib,PI3K_inhibitors,187,-0.0012912001693621278,0.001357208238914609,0.001027796184644103,False,True
MAP4K1,Rucaparib,PARP_inhibitors,189,-0.0004589087620843202,0.0005203583277761936,0.00046453202958218753,False,True
MAP4K1,Navitoclax,BCL2_inhibitors,190,0.000559970096219331,0.001231641974300146,0.0018430778291076422,False,True
MAP4K1,Buparlisib,PI3K_inhibitors,186,-1.1482706213428173e-05,0.0006517231231555343,0.0008367278496734798,False,True
MAP4K1,Trametinib,MEK_inhibitors,189,0.0007016037707217038,0.0013814865378662944,0.0021153741981834173,False,True
MAP4K1,Rapamycin,MTOR_inhibitors,185,-0.00037782578147016466,0.0006570435944013298,0.0007628409657627344,False,True
MAP4K1,Selumetinib,MEK_inhibitors,322,5.5765329307178035e-05,0.0007948290440253913,0.0012588163372129202,False,True
MAP4K1,Olaparib,PARP_inhibitors,189,-0.0003862989542540163,0.0005781855434179306,0.000582497043069452,False,True
MAP4K1,Temsirolimus,MTOR_inhibitors,180,0.00020367122488096356,0.0008162393933162093,0.0011434108018875122,False,True
MAP4K1,Gefitinib,EGFR_inhibitors,186,-0.0008106125751510262,0.0008605164475739002,0.0008872076286934316,False,True
MAP4K1,Niraparib,PARP_inhibitors,170,-0.0010428737150505185,0.0010732545051723719,0.0007454134756699204,False,True
MAP4K1,Dabrafenib,BRAF_inhibitors,184,-0.0006687401328235865,0.000913295429199934,0.0018959922017529607,False,True
MAP4K1,Palbociclib,CDK46_inhibitors,190,-0.00020770085393451154,0.0005351060535758734,0.0006377662648446858,False,True
MAP4K1,Lapatinib,EGFR_inhibitors,189,-0.0026420869398862123,0.00265054265037179,0.0018728962168097496,False,True
MAP4K1,Dihydrorotenone,background,132,0.0017519175307825208,0.0021026097238063812,0.002469430211931467,False,False
MAP4K1,PRT062607,background,170,-0.0011584124295040965,0.0011911157052963972,0.0007732114172540605,False,False
MAP4K1,SCH772984,background,186,0.00023043059627525508,0.0008786801481619477,0.0014013557229191065,False,False
MAP4K1,GSK2578215A,background,186,-0.0004973565228283405,0.0005559671553783119,0.0005081851268187165,False,False
MAP4K1,KU-55933,background,187,-0.0004765164921991527,0.0005671691033057868,0.0005496266530826688,False,False
MAP4K1,Afatinib,background,188,-0.002628082875162363,0.0026484853588044643,0.0021809800527989864,False,False
MAP4K1,Obatoclax Mesylate,background,151,-0.0012481007725000381,0.0014623462921008468,0.0013991196174174547,False,False
MAP4K1,MIM1,background,145,-0.0003358162648510188,0.0004994437331333756,0.0005540758720599115,False,False
MAP4K1,AZD3759,background,189,-0.0008798481430858374,0.0009168105898424983,0.0008468628511764109,False,False
MAP4K1,720427,background,132,-0.00032433640444651246,0.0004768674261868,0.0005177480634301901,False,False
MAP4K1,Wee1 Inhibitor,background,186,-0.0011645108461380005,0.0012124406639486551,0.0008847203571349382,False,False
MAP4K1,Avagacestat,background,189,-0.0007987262215465307,0.0008220098679885268,0.0005593701498582959,False,False
MAP4K1,GSK-LSD1-2HCl ,background,146,-0.0004538072971627116,0.0005455788923427463,0.0005297831376083195,False,False
MAP4K1,AZD6482,background,56,-0.00032934866612777114,0.0006299242377281189,0.0007226245943456888,False,False
MAP4K1,UMI-77,background,145,-0.0002333891752641648,0.0007657704409211874,0.0009325179271399975,False,False
MAP4K1,Ipatasertib,background,186,-0.0012581637129187584,0.0013563667889684439,0.0011263119522482157,False,False
MAP4K1,Cyclophosphamide,background,186,-0.00038087303983047605,0.00047755305422469974,0.0004833501880057156,False,False
MAP4K1,776928,background,132,-0.00032433640444651246,0.0004768674261868,0.0005177480634301901,False,False
MAP4K1,Leflunomide,background,170,-0.00029289021040312946,0.0005335744936019182,0.0006016366533003747,False,False
MAP4K1,IWP-2,background,170,-0.0003561686025932431,0.0004732903325930238,0.0004889595438726246,False,False
MAP4K1,AZD5582,background,167,0.00030071078799664974,0.0016895814333111048,0.002369039226323366,False,False
MAP4K1,GSK3337463A,background,132,-0.00032433640444651246,0.0004768674261868,0.0005177480634301901,False,False
MAP4K1,VE-822,background,170,-0.001351271290332079,0.0014086656738072634,0.001174906617961824,False,False
MAP4K1,Entospletinib,background,170,-0.0011050784960389137,0.0011104822624474764,0.0006260639638639987,False,False
MAP4K1,Schweinfurthin A,background,131,0.0004940328653901815,0.00092927465448156,0.001182360458187759,False,False
MAP4K1,VE821,background,186,-0.0010474615264683962,0.0010589781450107694,0.0007056879694573581,False,False
MAP4K1,615590,background,132,-0.00032433640444651246,0.0004768674261868,0.0005177480634301901,False,False
MAP4K1,Mitoxantrone,background,132,0.0005296071176417172,0.001423558103851974,0.0017717604059726,False,False
MAP4K1,VTP-A,background,145,-0.00030390970641747117,0.00045546991168521345,0.0005059565883129835,False,False
MAP4K1,KRAS (G12C) Inhibitor-12,background,170,-0.0005067572928965092,0.0006465189508162439,0.0006206512916833162,False,False
NOTCH3,Erlotinib,EGFR_inhibitors,185,-0.0008238872978836298,0.00114633166231215,0.001458741375245154,False,True
NOTCH3,Venetoclax,BCL2_inhibitors,186,0.00019281686400063336,0.0012324801646173,0.0019445742946118116,False,True
NOTCH3,Alpelisib,PI3K_inhibitors,187,-0.00019591058662626892,0.001160791260190308,0.0014501387486234307,False,True
NOTCH3,Rucaparib,PARP_inhibitors,189,-0.0002827981661539525,0.0007180325337685645,0.0008529042825102806,False,True
NOTCH3,Navitoclax,BCL2_inhibitors,190,-0.0022736783139407635,0.002545552095398307,0.0025102493818849325,False,True
NOTCH3,Buparlisib,PI3K_inhibitors,186,-0.000953018490690738,0.0014977767132222652,0.0015852140495553613,False,True
NOTCH3,Trametinib,MEK_inhibitors,189,0.003159300424158573,0.00367723754607141,0.005066796205937862,False,True
NOTCH3,Rapamycin,MTOR_inhibitors,185,-0.00022310196072794497,0.001633613952435553,0.0020683645270764828,False,True
NOTCH3,Selumetinib,MEK_inhibitors,322,0.002132695633918047,0.0023192386142909527,0.003037056652829051,False,True
NOTCH3,Olaparib,PARP_inhibitors,189,-0.0011119403643533587,0.001267233514226973,0.0012022425653412938,False,True
NOTCH3,Temsirolimus,MTOR_inhibitors,180,-0.0014659027801826596,0.0022643122356384993,0.0028963307850062847,False,True
NOTCH3,Gefitinib,EGFR_inhibitors,186,-0.00047663014265708625,0.0008919315878301859,0.001299045979976654,False,True
NOTCH3,Niraparib,PARP_inhibitors,170,-0.000318601552862674,0.000965020211879164,0.0012644954258576035,False,True
NOTCH3,Dabrafenib,BRAF_inhibitors,184,0.0007365008932538331,0.0013429587706923485,0.0024782989639788866,False,True
NOTCH3,Palbociclib,CDK46_inhibitors,190,-0.0015531188109889627,0.0018091333331540227,0.001791629707440734,False,True
NOTCH3,Lapatinib,EGFR_inhibitors,189,-0.001114018028602004,0.00141369947232306,0.0017543561989441514,False,True
NOTCH3,Dihydrorotenone,background,132,-0.0012942153261974454,0.0023492532782256603,0.0032754167914390564,False,False
NOTCH3,PRT062607,background,170,0.0013323267921805382,0.0016201464459300041,0.001531035639345646,False,False
NOTCH3,SCH772984,background,186,0.0027036922983825207,0.0028331507928669453,0.0030347194988280535,False,False
NOTCH3,GSK2578215A,background,186,1.169404640677385e-05,0.0006236542831175029,0.0007786565111018717,False,False
NOTCH3,KU-55933,background,187,-0.00023144515580497682,0.0008185126353055239,0.0009424754534848034,False,False
NOTCH3,Afatinib,background,188,-0.003871677443385124,0.003871677443385124,0.002979955868795514,False,False
NOTCH3,Obatoclax Mesylate,background,151,0.00067997194128111,0.0023186095058918,0.002922095824033022,False,False
NOTCH3,MIM1,background,145,0.0006039722356945276,0.0008863633847795427,0.0008955790544860065,False,False
NOTCH3,AZD3759,background,189,-0.0003336485242471099,0.0008160008583217859,0.00099856685847044,False,False
NOTCH3,720427,background,132,-0.00017289636889472604,0.0006581115885637701,0.0007770982338115573,False,False
NOTCH3,Wee1 Inhibitor,background,186,0.00037436396814882755,0.0014884471893310547,0.001810760353691876,False,False
NOTCH3,Avagacestat,background,189,-0.0002832176105584949,0.0006837280234321952,0.0007878044270910323,False,False
NOTCH3,GSK-LSD1-2HCl ,background,146,-0.0001573232002556324,0.0006989440880715847,0.0008490715408697724,False,False
NOTCH3,AZD6482,background,56,-0.0003022040764335543,0.0008528850157745183,0.0010122336680069566,False,False
NOTCH3,UMI-77,background,145,-0.0003500149177853018,0.0013367225183174014,0.001643213676288724,False,False
NOTCH3,Ipatasertib,background,186,-0.0007578228833153844,0.0013219068059697747,0.0015235110186040401,False,False
NOTCH3,Cyclophosphamide,background,186,-3.851357178064063e-05,0.0006133170682005584,0.000761468312703073,False,False
NOTCH3,776928,background,132,-0.00017289636889472604,0.0006581115885637701,0.0007770982338115573,False,False
NOTCH3,Leflunomide,background,170,-0.00041711717494763434,0.0009924008045345545,0.0011652946704998612,False,False
NOTCH3,IWP-2,background,170,0.000130463347886689,0.000665442377794534,0.0008140086429193616,False,False
NOTCH3,AZD5582,background,167,0.0022605673875659704,0.0036084752064198256,0.004851694218814373,False,False
NOTCH3,GSK3337463A,background,132,-0.00017289636889472604,0.0006581115885637701,0.0007770982338115573,False,False
NOTCH3,VE-822,background,170,-0.0005459364620037377,0.0013518641935661435,0.0017186596523970366,False,False
NOTCH3,Entospletinib,background,170,-8.177862764569e-05,0.0007421861519105732,0.000950680929236114,False,False
NOTCH3,Schweinfurthin A,background,131,-1.1590600479394197e-05,0.001982065150514245,0.002519274363294244,False,False
NOTCH3,VE821,background,186,-0.00013480456254910678,0.0008988995687104762,0.0011641879100352526,False,False
NOTCH3,615590,background,132,-0.00017289636889472604,0.0006581115885637701,0.0007770982338115573,False,False
NOTCH3,Mitoxantrone,background,132,0.0014819259522482753,0.0024662623181939125,0.003098792862147093,False,False
NOTCH3,VTP-A,background,145,-0.00017871281306724995,0.0006647167610935867,0.0007851987611502409,False,False
NOTCH3,KRAS (G12C) Inhibitor-12,background,170,0.00035552558256313205,0.0008083462598733604,0.0010692517971619964,False,False
MGMT,Erlotinib,EGFR_inhibitors,185,-0.0008750786655582488,0.00177770818118006,0.0021995455026626587,False,True
MGMT,Venetoclax,BCL2_inhibitors,186,-0.0002274939470225945,0.0029639594722539186,0.0044023506343364716,False,True
MGMT,Alpelisib,PI3K_inhibitors,187,-0.0018075430998578668,0.002344750566408038,0.0022543601226061583,False,True
MGMT,Rucaparib,PARP_inhibitors,189,-0.0007452684221789241,0.0021804915741086006,0.002518633147701621,False,True
MGMT,Navitoclax,BCL2_inhibitors,190,-0.0015756518114358187,0.00518903648480773,0.006300787907093763,False,True
MGMT,Buparlisib,PI3K_inhibitors,186,-0.0019170406740158796,0.0025693480856716633,0.0025781914591789246,False,True
MGMT,Trametinib,MEK_inhibitors,189,-6.091925752116367e-05,0.004417225252836943,0.006198273506015539,False,True
MGMT,Rapamycin,MTOR_inhibitors,185,-0.003765800269320607,0.0038862377405166626,0.003361605806276202,False,True
MGMT,Selumetinib,MEK_inhibitors,322,-0.000887146859895438,0.0029260548762977123,0.0038726162165403366,False,True
MGMT,Olaparib,PARP_inhibitors,189,-3.2109557650983334e-05,0.0019682394340634346,0.002458300208672881,False,True
MGMT,Temsirolimus,MTOR_inhibitors,180,-0.004731515422463417,0.00482229795306921,0.004323858302086592,False,True
MGMT,Gefitinib,EGFR_inhibitors,186,-0.0010029859840869904,0.0017184775788336992,0.001932351617142558,False,True
MGMT,Niraparib,PARP_inhibitors,170,0.00020596981630660594,0.002252937061712146,0.0029474927578121424,False,True
MGMT,Dabrafenib,BRAF_inhibitors,184,-0.0018746029818430543,0.002794699277728796,0.0030945916660130024,False,True
MGMT,Palbociclib,CDK46_inhibitors,190,-0.0030784436967223883,0.0032457979395985603,0.0024179290048778057,False,True
MGMT,Lapatinib,EGFR_inhibitors,189,4.048889968544245e-05,0.0017217164859175682,0.0023892163299024105,False,True
MGMT,Dihydrorotenone,background,132,-0.00468496372923255,0.006212002597749233,0.006223389878869057,False,False
MGMT,PRT062607,background,170,-0.0036555423866957426,0.003838201751932502,0.002541346475481987,False,False
MGMT,SCH772984,background,186,-0.00036695649032481015,0.0032332520931959152,0.004365058615803719,False,False
MGMT,GSK2578215A,background,186,-0.0018872781656682491,0.0021770927123725414,0.001841461518779397,False,False
MGMT,KU-55933,background,187,-0.002092447830364108,0.0025116584729403257,0.0022221431136131287,False,False
MGMT,Afatinib,background,188,0.001121128792874515,0.0025539800990372896,0.003077869536355138,False,False
MGMT,Obatoclax Mesylate,background,151,-0.0022154704201966524,0.0035442011430859566,0.003853684291243553,False,False
MGMT,MIM1,background,145,-0.0018649960402399302,0.0021244948729872704,0.0017507511656731367,False,False
MGMT,AZD3759,background,189,-0.0009075273992493749,0.0017146582249552011,0.001958339475095272,False,False
MGMT,720427,background,132,-0.0018973088590428233,0.002208214020356536,0.0018092453246936202,False,False
MGMT,Wee1 Inhibitor,background,186,-0.0024814836215227842,0.002718474017456174,0.0021281326189637184,False,False
MGMT,Avagacestat,background,189,-0.0016269977204501629,0.0020380124915391207,0.0019401228055357933,False,False
MGMT,GSK-LSD1-2HCl ,background,146,-0.001706479350104928,0.0022382703609764576,0.002047202317044139,False,False
MGMT,AZD6482,background,56,-0.0029484587721526623,0.003028175560757518,0.001847181934863329,False,False
MGMT,UMI-77,background,145,-0.0025373981334269047,0.003024886827915907,0.002629079855978489,False,False
MGMT,Ipatasertib,background,186,-0.0024429005570709705,0.0029112494084984064,0.002614525379613042,False,False
MGMT,Cyclophosphamide,background,186,-0.0015154561260715127,0.00209958478808403,0.002041635336354375,False,False
MGMT,776928,background,132,-0.0018973088590428233,0.002208214020356536,0.0018092453246936202,False,False
MGMT,Leflunomide,background,170,-0.003138673724606633,0.00327737582847476,0.002147202380001545,False,False
MGMT,IWP-2,background,170,-0.0016465530497953296,0.0022375877015292645,0.0021449108608067036,False,False
MGMT,AZD5582,background,167,0.002216548891738057,0.004954124800860882,0.006247304379940033,False,False
MGMT,GSK3337463A,background,132,-0.0018973088590428233,0.002208214020356536,0.0018092453246936202,False,False
MGMT,VE-822,background,170,-0.0022504767403006554,0.002700399374589324,0.002359077101573348,False,False
MGMT,Entospletinib,background,170,-0.0031799431890249252,0.0032229223288595676,0.001996160252019763,False,False
MGMT,Schweinfurthin A,background,131,-0.003159375861287117,0.003522136015817523,0.0034281497355550528,False,False
MGMT,VE821,background,186,-0.0018878703704103827,0.002028448972851038,0.001600989024154842,False,False
MGMT,615590,background,132,-0.0018973088590428233,0.002208214020356536,0.0018092453246936202,False,False
MGMT,Mitoxantrone,background,132,0.005665868055075407,0.0071670738980174065,0.006731714587658644,False,False
MGMT,VTP-A,background,145,-0.0019189526792615652,0.002239157911390066,0.0018478076672181487,False,False
MGMT,KRAS (G12C) Inhibitor-12,background,170,-0.001529826782643795,0.002140108263120055,0.0020815525203943253,False,False
